id,collection,type,city,street,severity,reportBy,confidence,eventId
18271,alertas,JAM,Recoleta,"Av. Recoleta",0,"",0,alert_alert-243046722/11cf41db-82ef-4a39-b438-bb82843d4440
18272,atascos,NONE,"","Nicasio Retamales",0,"",0,jam_1118699152
18273,alertas,JAM,Santiago,"Diagonal Paraguay",0,"",0,alert_alert-243153603/b12ce0c8-a4e3-442b-9f97-60454d41c564
18274,alertas,JAM,"Estación Central","Av. Las Rejas Sur",0,"",0,alert_alert-243061302/e5fc72fc-e124-406a-9486-f36de53a2e22
18275,alertas,JAM,Santiago,"Av. Brasil",0,"",0,alert_alert-243037499/a122cda8-a944-4887-9c95-dd90cbb36578
18276,atascos,NONE,"","Av. José Joaquín Pérez",0,"",0,jam_1118785418
18277,atascos,NONE,"","García Reyes",0,"",0,jam_1118807938
18278,atascos,NONE,"","Diagonal Paraguay",0,"",0,jam_1117792408
18279,atascos,NONE,"",Radal,0,"",0,jam_1118859056
18280,atascos,NONE,"",Cuevas,0,"",0,jam_1118788924
18281,atascos,NONE,"","Av. Portales",0,"",0,jam_1118000152
18282,atascos,NONE,"",Domeyko,0,"",0,jam_1118796388
18283,alertas,JAM,"Estación Central","Av. 5 de Abril",0,"",0,alert_alert-243193333/0e91732e-414e-4efb-b2ad-a460a8eb781e
18284,atascos,NONE,"","Erasmo Escala",0,"",0,jam_1118750696
18285,atascos,NONE,"","La Plata",0,"",0,jam_1118385126
18286,atascos,NONE,"",Rosas,0,"",0,jam_1118866956
18287,atascos,NONE,"","Valdés",0,"",0,jam_1118847598
18288,alertas,JAM,Santiago,Moneda,0,"",0,alert_alert-243144012/6acfc221-598a-498b-ac31-a30040e8622f
18289,alertas,HAZARD,"Estación Central","Av. Las Rejas Sur",0,"",0,alert_alert-243066227/d696366c-ad1b-4ad0-bf49-a3849248cc27
18290,alertas,JAM,Santiago,"Diagonal Paraguay",0,"",0,alert_alert-243124430/b67f6488-cd8f-4d75-8ed8-97ff8c329185
18291,alertas,CHIT_CHAT,Santiago,"Av. Santa Rosa",0,"",0,alert_alert-243153911/4dcc0187-5f3a-4f9b-85fc-833adae8b654
18292,alertas,POLICE,Santiago,Cueto,0,"",0,alert_alert-243129349/4aba27ce-838c-4b67-8a5a-4830dc942638
18293,alertas,POLICE,"Estación Central",Arica,0,"",0,alert_alert-243139274/a330673b-712f-4a7f-8f36-25cee28583b6
18294,atascos,NONE,"","Buenos Aires",0,"",0,jam_1118996190
18295,atascos,NONE,"","Av. Recoleta",0,"",0,jam_1119018810
18296,atascos,NONE,"","Santo Domingo",0,"",0,jam_1118948982
18297,atascos,NONE,"","Av. Francisco Bilbao",0,"",0,jam_1118762110
18298,atascos,NONE,"","Av. Almirante Blanco Encalada",0,"",0,jam_1118906722
18299,alertas,POLICE,Santiago,"Erasmo Escala",0,"",0,alert_alert-243119567/6e0e419c-6857-4a92-9028-ab352ecf0bb0
18300,alertas,POLICE,Santiago,,0,"",0,alert_alert-243066457/579799ac-05ec-42a8-b561-aebda2b6128c
18301,alertas,JAM,"Estación Central","Concón",0,"",0,alert_alert-243099799/ca2e3e96-7cca-4a31-bb82-2ba30c0b6e4c
18302,alertas,JAM,"Estación Central","San Alberto Hurtado",0,"",0,alert_alert-243071487/39b19672-047d-497c-b3c4-3ddf0c0e1625
18303,alertas,JAM,Santiago,"República",0,"",0,alert_alert-243178986/2debcb17-9406-48bb-9728-6f444cf8f653
18304,atascos,NONE,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_1119124900
18305,atascos,NONE,"","Av. Las Rejas Sur",0,"",0,jam_1118929828
18306,atascos,NONE,"","Toro Mazotte",0,"",0,jam_1119054230
18307,atascos,NONE,"","Coronel Robles",0,"",0,jam_1119093636
18308,atascos,NONE,"",Salas,0,"",0,jam_1119097480
18309,atascos,NONE,"","Av. Portales",0,"",0,jam_1119109348
18310,atascos,NONE,"","Av. Vicuña Mackenna",0,"",0,jam_1119109346
18311,atascos,NONE,"",Bellavista,0,"",0,jam_1119078116
18312,atascos,NONE,"","Nueva Imperial",0,"",0,jam_1119135980
18313,atascos,NONE,"","Av. Manuel Rodríguez",0,"",0,jam_1119135978
18314,atascos,NONE,"","Av. Apóstol Santiago",0,"",0,jam_1119132210
18315,atascos,NONE,"","Av. Independencia",0,"",0,jam_1118385722
18316,atascos,NONE,"",Catedral,0,"",0,jam_1119148394
18317,alertas,POLICE,"Estación Central",Arica,0,"",0,alert_alert-243164247/33fa671e-b44e-4af1-a6f0-687801665022
18318,alertas,JAM,"","Autopista Costanera Norte",0,"",0,alert_alert-243071688/2e85f4aa-ae3a-4d65-9567-6a17944cb9b6
18319,alertas,JAM,"","Autopista Central",0,"",0,alert_alert-243149592/421363cd-ab7e-4107-910c-93e5776af8dc
18320,alertas,JAM,Santiago,"Diagonal Paraguay",0,"",0,alert_alert-243056950/6e214d1a-c523-4e5b-878a-c66831a94622
18321,alertas,HAZARD,"Estación Central",Arica,0,"",0,alert_alert-243208172/9cf3b812-9603-40f8-9c7e-b854833bb7cd
18322,alertas,JAM,Santiago,Chacabuco,0,"",0,alert_alert-243062104/0a87749f-a6d4-4066-85fa-a0bf5e27b86a
18323,alertas,JAM,Santiago,"Av. Santa Rosa",0,"",0,alert_alert-243076778/b0fd764d-59bd-441b-842e-55e3dcfdc79b
18324,alertas,JAM,Santiago,Franklin,0,"",0,alert_alert-243144556/ca758d6a-ba9f-4d3c-b4c8-5f83d5706689
18325,alertas,POLICE,Santiago,"Arturo Prat",0,"",0,alert_alert-243120025/e4be237b-4ced-4b9e-a469-c7a1ad300092
18326,atascos,NONE,"","Coronel de la Quintana",0,"",0,jam_1119230642
18327,atascos,NONE,"","Claudio Gay",0,"",0,jam_1119265194
18328,atascos,NONE,"","Ruiz Tagle",0,"",0,jam_1119261426
18329,atascos,NONE,"","Manuel Antonio Tocornal",0,"",0,jam_1119234288
18330,atascos,NONE,"",Serrano,0,"",0,jam_1119291760
18331,atascos,NONE,"","Copiapó",0,"",0,jam_1119284316
18332,alertas,CHIT_CHAT,Santiago,"Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-243125114/7851e5fc-694b-4622-8312-474a0d8500ee
18333,alertas,HAZARD,Santiago,"San Francisco",0,"",0,alert_alert-243071931/50ebcd94-8570-4b5e-b4e1-0b7186790e4e
18334,alertas,POLICE,Santiago,"Av. Presidente Balmaceda",0,"",0,alert_alert-243057218/068e69e6-ec33-411a-b58f-de39276bfa83
18335,alertas,JAM,Santiago,"Av. Matucana",0,"",0,alert_alert-243189395/84d719c1-5113-47c7-978e-a1252a3e68cc
18336,alertas,HAZARD,"","Acceso a autopista Central",0,"",0,alert_alert-243203784/2de299f7-bad3-4fcc-b568-0e99addee85d
18337,alertas,JAM,Santiago,"Maipú",0,"",0,alert_alert-243110263/5439a1d3-8162-44db-b973-d6ee8b40fa87
18338,alertas,HAZARD,Santiago,"Santa Elena",0,"",0,alert_alert-243174716/993687e3-5d32-4e3b-8037-1bf941e86a36
18339,atascos,NONE,"","Alcalde Dávalos",0,"",0,jam_1119406212
18340,atascos,NONE,"","Nueva Imperial",0,"",0,jam_1119456232
18341,atascos,NONE,"","Av. Santa Rosa",0,"",0,jam_1119440846
18342,atascos,NONE,"","Arturo Prat",0,"",0,jam_1119459780
18343,atascos,NONE,"","Av. Joaquín Walker Martínez",0,"",0,jam_1119386172
18344,atascos,NONE,"",Maturana,0,"",0,jam_1119479560
18345,atascos,NONE,"","Av. Santa Rosa",0,"",0,jam_1119444736
18346,atascos,NONE,"",Agustinas,0,"",0,jam_1119390568
18347,atascos,NONE,"",Matucana,0,"",0,jam_1119420772
18348,atascos,NONE,"","General Amengual",0,"",0,jam_1119475812
18349,alertas,HAZARD,"Quinta Normal","Nueva Imperial",0,"",0,alert_alert-243135055/fc406ab9-a61d-4d14-9a3c-c526aef12683
18350,alertas,POLICE,"Estación Central","Av. 5 de Abril",0,"",0,alert_alert-243179571/34b3d0c5-55e6-4dc7-83b2-fdfcd0ab1aa7
18351,alertas,JAM,"Estación Central",,0,"",0,alert_alert-243164747/61049f71-8426-4630-9eb2-bc7909461b3f
18352,alertas,POLICE,Santiago,Toesca,0,"",0,alert_alert-243062478/5c375ec0-a960-40f5-9cec-ee99560573a8
18353,alertas,CHIT_CHAT,"Estación Central","San Alberto Hurtado",0,"",0,alert_alert-243096266/42cbdb33-f025-4aba-bde2-ffdebca1b32d
18354,alertas,JAM,Santiago,"Erasmo Escala",0,"",0,alert_alert-243208694/237e29e1-9da0-412e-90fd-9d8ba33e98f2
18355,alertas,JAM,Santiago,"Av. Vicuña Mackenna",0,"",0,alert_alert-243120425/60f13042-2073-450a-9cbc-195570fd1c9e
18356,alertas,HAZARD,Santiago,"Club Hípico",0,"",0,alert_alert-243154963/11760af4-39b0-4e1b-8050-18c2b367e776
18357,atascos,NONE,"","Ruiz Tagle",0,"",0,jam_1119627696
18358,atascos,NONE,"","Av. San Pablo",0,"",0,jam_1119557806
18359,atascos,NONE,"","Nueva Imperial",0,"",0,jam_1119619578
18360,atascos,NONE,"","Erasmo Escala",0,"",0,jam_1119565526
18361,atascos,NONE,"","Maipú",0,"",0,jam_1119577294
18362,atascos,NONE,"","Obispo Manuel Umaña",0,"",0,jam_1119608380
18363,atascos,NONE,"","Arzobispo Larraín Gandarillas",0,"",0,jam_1119547182
18364,atascos,NONE,"","Copiapó",0,"",0,jam_1119573294
18365,atascos,NONE,"","Av. Fermín Vivaceta",0,"",0,jam_1116940336
18366,atascos,NONE,"","Arturo Prat",0,"",0,jam_1119577212
18367,atascos,NONE,"","San Gumercindo",0,"",0,jam_1119615842
18368,atascos,NONE,"",Abtao,0,"",0,jam_1119651430
18369,atascos,NONE,"",Arica,0,"",0,jam_1119612004
18370,atascos,NONE,"",Franklin,0,"",0,jam_1119546190
18371,atascos,NONE,"",Moneda,0,"",0,jam_1119619652
18372,atascos,NONE,"",Artesanos,0,"",0,jam_1119573314
18373,alertas,JAM,Santiago,"Santa Lucía",0,"",0,alert_alert-243135329/8af41cdc-38e1-483a-a2eb-1d204b3b1316
18374,alertas,JAM,Recoleta,"Av. Recoleta",0,"",0,alert_alert-243165015/5f23b18d-5358-4478-a4d9-8ce1f00f62b3
18375,alertas,CHIT_CHAT,Santiago,"Nataniel Cox",0,"",0,alert_alert-243057699/121ab47a-eeac-4304-ac75-a0774441dc9f
18376,alertas,JAM,"Estación Central",Arica,0,"",0,alert_alert-243150319/908b2a36-f0bd-4fb9-be12-079a02e870eb
18377,alertas,CHIT_CHAT,Santiago,Agustinas,0,"",0,alert_alert-243120621/9ed4dfb1-9ed1-443c-b806-0c22fc205d93
18378,alertas,POLICE,Santiago,"Exposición",0,"",0,alert_alert-243199554/a4e9f981-dc1e-44ab-83dd-8ccf0a2e01dd
18379,alertas,JAM,Santiago,"Av. Portales",0,"",0,alert_alert-243057782/abea1405-1159-4f18-a2eb-3e451f90edce
18380,alertas,JAM,Santiago,"Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-243105798/81ada6f9-e129-4d34-a84c-867d2ad4e7ac
18381,atascos,NONE,"","Elisa Escobar Cepeda",0,"",0,jam_1119783318
18382,atascos,NONE,"",Serrano,0,"",0,jam_1119798932
18383,atascos,NONE,"",Conferencia,0,"",0,jam_1119783316
18384,atascos,NONE,"","Compañía de Jesús",0,"",0,jam_1118598302
18385,atascos,NONE,"","Av. 5 de Abril",0,"",0,jam_1119678718
18386,atascos,NONE,"","Exposición",0,"",0,jam_1119795136
18387,atascos,NONE,"","Av. José Joaquín Pérez",0,"",0,jam_1119787060
18388,atascos,NONE,"","Av. Vicuña Mackenna",0,"",0,jam_1119791126
18389,atascos,NONE,"","San Diego",0,"",0,jam_1119768596
18390,atascos,NONE,"","",0,"",0,jam_1119698454
18391,atascos,NONE,"","Ismael Valdés Vergara",0,"",0,jam_1119725570
18392,atascos,NONE,"","Autopista Central",0,"",0,jam_1119736926
18393,atascos,NONE,"","Morandé",0,"",0,jam_1119752780
18394,alertas,HAZARD,"Estación Central","Av. Las Rejas Sur",0,"",0,alert_alert-243170202/6eeba488-d499-4e87-a354-e4a1a1d372ef
18395,alertas,JAM,Santiago,"Av. Vicuña Mackenna",0,"",0,alert_alert-243140455/74472b21-1d1f-4ce7-b697-a081b379cb7d
18396,alertas,CHIT_CHAT,Santiago,"Nataniel Cox",0,"",0,alert_alert-243091298/9d5c0679-1c04-4a53-a1cb-697e306f6ac8
18397,alertas,POLICE,Santiago,"Sazié",0,"",0,alert_alert-243077641/4d364b90-776e-459b-b9ed-9f236cd6f856
18398,alertas,JAM,"Quinta Normal","Av. Apóstol Santiago",0,"",0,alert_alert-243180077/dc1a994a-a912-494f-b7f1-d2bc52003450
18399,alertas,HAZARD,Santiago,"Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-243120851/55f523a2-6af2-40fd-8bf8-e7f9ed30fb8a
18400,atascos,NONE,"","Av. Vicuña Mackenna",0,"",0,jam_1119334894
18401,alertas,POLICE,Santiago,Portugal,0,"",0,alert_alert-243126001/528ad4bc-6902-4566-822c-2f73e2f90a1b
18402,atascos,NONE,"",Chacabuco,0,"",0,jam_1119483298
18403,atascos,NONE,"","Av. San Pablo",0,"",0,jam_1119889636
18404,atascos,NONE,"","Av. Ricardo Cumming",0,"",0,jam_1119881348
18405,atascos,NONE,"","General Bustamante",0,"",0,jam_1119904698
18406,atascos,NONE,"",Arica,0,"",0,jam_1119893438
18407,atascos,NONE,"",Carmen,0,"",0,jam_1119877654
18408,atascos,NONE,"","Av. Santa Rosa",0,"",0,jam_1119547926
18409,atascos,NONE,"","Erasmo Escala",0,"",0,jam_1119885580
18410,atascos,NONE,"",Merced,0,"",0,jam_1119881498
18411,atascos,NONE,"","Av. Cardenal José María Caro",0,"",0,jam_1119869540
18412,atascos,NONE,"","Ricardo Matte Pérez",0,"",0,jam_1119865924
18413,alertas,POLICE,"Quinta Normal","Av. San Pablo",0,"",0,alert_alert-243204509/16116f5e-2ae7-4192-9678-bf34d6a4b480
18414,alertas,ROAD_CLOSED,"Estación Central","Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-243233102/fc6b057f-039b-4464-b59c-e73411abd20b
18415,alertas,ROAD_CLOSED,Santiago,"Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-243101212/d5feedd9-97a3-43e6-b31c-cac7bc7600fc
18416,alertas,JAM,"Estación Central","Av. Padre Alberto Hurtado",0,"",0,alert_alert-243218857/e19981b3-f615-457e-ad3e-c11da1a7e66a
18417,atascos,NONE,"","Nataniel Cox",0,"",0,jam_1120079562
18418,atascos,NONE,"",Romero,0,"",0,jam_1120006360
18419,atascos,NONE,"",Condell,0,"",0,jam_1120006380
18420,atascos,NONE,"","José Toribio Medina",0,"",0,jam_1120083586
18421,atascos,NONE,"","Artemio Gutiérrez",0,"",0,jam_1120048786
18422,atascos,NONE,"","Salvador Gutiérrez",0,"",0,jam_1120087730
18423,atascos,NONE,"","Av. Santa María",0,"",0,jam_1120021694
18424,atascos,NONE,"","Martínez de Rozas",0,"",0,jam_1120095326
18425,atascos,NONE,"","San Dionisio",0,"",0,jam_1120087666
18426,atascos,NONE,"","Calle Carabineros de Chile",0,"",0,jam_1120091424
18427,atascos,NONE,"","San Alfonso",0,"",0,jam_1120006196
18428,alertas,ROAD_CLOSED,Santiago,"Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-243082896/36ab6946-74c6-4817-9010-c91f2bf96617
18429,alertas,ROAD_CLOSED,"Estación Central","Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-243195280/017823ef-a8ff-466f-93a8-8bdadd5bb14d
18430,alertas,JAM,Recoleta,Artesanos,0,"",0,alert_alert-243101426/bd1f2a47-d884-459e-be2d-91c5ceeabfc6
18431,alertas,JAM,Santiago,"Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-243195377/d5b56e40-8567-4b24-9ddc-1003349f1688
18432,alertas,JAM,Santiago,"Santa Isabel",0,"",0,alert_alert-243151043/5d9f9524-0fb9-46ab-831a-86c9b0c75597
18433,alertas,POLICE,Santiago,Franklin,0,"",0,alert_alert-243136158/2d05949c-60cb-4fdb-83ae-6c207efb927a
18434,alertas,POLICE,"Estación Central","Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-243195435/64bb6414-b129-4284-9e9e-3d25d68eb18b
18435,atascos,NONE,"","Av. Almirante Blanco Encalada",0,"",0,jam_1120192994
18436,atascos,NONE,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_1120223996
18437,atascos,NONE,"",Herrera,0,"",0,jam_1120146614
18438,atascos,NONE,"","Eusebio Lillo",0,"",0,jam_1120247146
18439,atascos,NONE,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_1120231280
18440,atascos,NONE,"","Marín",0,"",0,jam_1120243058
18441,atascos,NONE,"","Santo Domingo",0,"",0,jam_1119548792
18442,atascos,NONE,"","Lincoyán Berríos",0,"",0,jam_1120200766
18443,alertas,ROAD_CLOSED,Santiago,"Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-243151132/366eafc2-d392-4e75-9f57-9246b406b552
18444,alertas,ROAD_CLOSED,"Estación Central","Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-243111390/b610f4b1-0894-4b7c-84cc-e4263863a010
18445,alertas,JAM,Santiago,Moneda,0,"",0,alert_alert-243243339/c5086c09-a92d-44f7-90fc-dfaa2ea4e42d
18446,alertas,ACCIDENT,Santiago,"Av. Portales",0,"",0,alert_alert-243200399/bff6fc41-4d40-479b-9744-e1d2a1207dd3
18447,alertas,JAM,Santiago,"Av. Manuel Antonio Matta",0,"",0,alert_alert-243170992/80c084be-34fa-4ec1-a1f8-78808923ce63
18448,atascos,NONE,"","Lord Cochrane",0,"",0,jam_1120317640
18449,atascos,NONE,"","Berta Fernández",0,"",0,jam_1120383432
18450,atascos,NONE,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_1120309910
18451,atascos,NONE,"",Grajales,0,"",0,jam_1120321688
18452,atascos,NONE,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_1120302160
18453,atascos,NONE,"",Toesca,0,"",0,jam_1120348520
18454,atascos,NONE,"","General Bustamante",0,"",0,jam_1120325378
18455,atascos,NONE,"",Mapocho,0,"",0,jam_1120297984
18456,atascos,NONE,"","Obispo Javier Vásquez",0,"",0,jam_1120344628
18457,atascos,NONE,"",Miraflores,0,"",0,jam_1120282680
18458,alertas,POLICE,"Quinta Normal","Av. San Pablo",0,"",0,alert_alert-243121673/73417223-ee8c-42d1-bfee-aca9c73f3677
18459,alertas,POLICE,Recoleta,Artesanos,0,"",0,alert_alert-243131411/50ebaca3-6504-4e80-b83a-638d7ac98b91
18460,alertas,JAM,Santiago,"Santa Lucía",0,"",0,alert_alert-243228828/35798347-f289-46a5-8ec7-7f25b4efd206
18461,alertas,JAM,"Estación Central",Arica,0,"",0,alert_alert-243092330/39e70d20-cc42-4c3a-96b2-95fa4c949ef5
18462,alertas,POLICE,Santiago,Franklin,0,"",0,alert_alert-243098002/1fe03bd4-e20f-4ec4-8cfd-d98a7bbaeb3b
18463,alertas,HAZARD,Santiago,"Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-243181148/ba6b3800-79c8-4fb0-8276-eb64f2a14abd
18464,alertas,ROAD_CLOSED,Santiago,"Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-243141535/04eec87a-f303-4067-981f-3fd800316107
18465,atascos,NONE,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_1120538804
18466,atascos,NONE,"","Nicasio Retamales",0,"",0,jam_1120527452
18467,atascos,NONE,"","Av. Santa Rosa",0,"",0,jam_1120426764
18468,atascos,NONE,"","Padre Alonso de Ovalle",0,"",0,jam_1120500500
18469,atascos,NONE,"","Río de Janeiro",0,"",0,jam_1120508104
18470,atascos,NONE,"","Av. María Rozas Velásquez",0,"",0,jam_1120434654
18471,atascos,NONE,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_1120438740
18472,alertas,JAM,Santiago,"Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-243181241/27c830bf-f39c-43a6-8a36-99c8fcc23731
18473,alertas,HAZARD,"Quinta Normal","Los Andes de Violeta Parra",0,"",0,alert_alert-243092498/101cf993-c510-430d-947e-14135f74a775
18474,alertas,JAM,Santiago,"Santa Lucía",0,"",0,alert_alert-243116839/ba19ff83-9417-4536-a7b5-fc2152504a5b
18475,alertas,ROAD_CLOSED,"Quinta Normal","Francisco Javier",0,"",0,alert_alert-243214785/e788c9d2-d593-4fd7-9693-2dd0ef8efdb7
18476,alertas,ROAD_CLOSED,"Quinta Normal","Francisco Javier",0,"",0,alert_alert-243179176/7d99a80d-f3ec-44f6-9719-a58483d7fd12
18477,alertas,JAM,"","Salida 18A",0,"",0,alert_alert-243111963/36762e86-53e9-433b-8bb4-3d1485230cec
18478,alertas,JAM,"Estación Central","Av. Libertador Bernardo O'Higgins",0,"",0,alert_alert-243146556/26120a9d-3084-4dab-9968-fa1c5cfac6d5
18479,alertas,POLICE,Santiago,"Av. Presidente Balmaceda",0,"",0,alert_alert-243166472/da9f981b-12da-4d62-9e59-ddb050d257ea
18480,atascos,NONE,"","Marín",0,"",0,jam_1120640198
18481,atascos,NONE,"","Nueva Rengifo",0,"",0,jam_1120605660
18482,atascos,NONE,"","Padre Alonso de Ovalle",0,"",0,jam_1120605404
18483,atascos,NONE,"",Toesca,0,"",0,jam_1120640208
18484,atascos,NONE,"","Berta Fernández",0,"",0,jam_1120593658
18485,atascos,NONE,"",Portugal,0,"",0,jam_1120652026
18486,atascos,NONE,"",Patronato,0,"",0,jam_1120663806
18487,atascos,NONE,"","Federico Reich",0,"",0,jam_1120686990
18488,atascos,NONE,"","Av. Vicuña Mackenna",0,"",0,jam_1120655796
18489,atascos,NONE,"","Av. Almirante Blanco Encalada",0,"",0,jam_1120651900
18490,atascos,NONE,"","Salvador Gutiérrez",0,"",0,jam_1120667654
18491,atascos,NONE,"","Santo Domingo",0,"",0,jam_1120586010
18492,atascos,NONE,"","General Amengual",0,"",0,jam_1120593692
18493,atascos,NONE,"","San Gumercindo",0,"",0,jam_1120686870
18494,atascos,NONE,"",Miraflores,0,"",0,jam_1120582206
18495,atascos,NONE,"","Sazié",0,"",0,jam_1120613174
18496,alertas,HAZARD,Independencia,"Av. La Paz",0,"",0,alert_alert-243243954/c01a2d12-3307-4db8-87af-b1d7e7d5f77b
18497,alertas,HAZARD,Independencia,"Av. La Paz",0,"",0,alert_alert-243224724/36dfad60-1d6c-4241-b40e-6fc52a76f47c
18498,alertas,JAM,Independencia,"Av. La Paz",0,"",0,alert_alert-243214932/b08d41b6-d5c2-4b85-b0a7-ce7207cf92ac
18499,alertas,JAM,Santiago,"Av. Matucana",0,"",0,alert_alert-243102307/1c9d9b14-c8f7-4cb6-99ac-aef639a76d38
18500,alertas,HAZARD,Santiago,"Padre Alonso de Ovalle",0,"",0,alert_alert-243112153/8cc2a8a8-05c2-4471-8946-d593f453ac9f
18501,alertas,POLICE,"Quinta Normal",Villasana,0,"",0,alert_alert-243219877/68319535-2442-40a8-a5ba-a52fc5c07dde
18502,alertas,JAM,"Estación Central","San Alberto Hurtado",0,"",0,alert_alert-243219945/f28e783b-c14e-4873-86ef-7865a81664e6
18503,alertas,JAM,"Lo Prado","Corredor de buses",0,"",0,alert_alert-243181524/712fb056-7c54-451e-855f-34bdc4c4dd1c
18504,alertas,HAZARD,Independencia,"Av. La Paz",0,"",0,alert_alert-243258694/0e4fd53b-7da3-4250-aa2e-9fcbcf2b3201
18505,atascos,NONE,"","Ventura Lavalle",0,"",0,jam_1120792540
18506,atascos,NONE,"","Av. Libertador Bernardo O'Higgins",0,"",0,jam_1120785122
18507,atascos,NONE,"","Artemio Gutiérrez",0,"",0,jam_1120819102
18508,atascos,NONE,"","Arturo Prat",0,"",0,jam_1120753822
18509,atascos,NONE,"","Nicasio Retamales",0,"",0,jam_1120726190
18510,atascos,NONE,"","San Diego",0,"",0,jam_1120765102
18511,atascos,NONE,"","Av. Manuel Rodríguez",0,"",0,jam_1120714562
18512,atascos,NONE,"","Av. San Pablo",0,"",0,jam_1120777054
18513,atascos,NONE,"","García Reyes",0,"",0,jam_1120726362
18514,atascos,NONE,"","Sepúlveda Leyton",0,"",0,jam_1120796498
18515,atascos,NONE,"","Nataniel Cox",0,"",0,jam_1120800352
18516,atascos,NONE,"",Villasana,0,"",0,jam_1120722556
18517,atascos,NONE,"",Seminario,0,"",0,jam_1120796532
18518,atascos,NONE,"","Monitor Araucano",0,"",0,jam_1120714358
18519,atascos,NONE,"","Obispo Manuel Umaña",0,"",0,jam_1120777072
18520,atascos,NONE,"","Eusebio Lillo",0,"",0,jam_1120780914
18521,atascos,NONE,"","Alejandro Fierro",0,"",0,jam_1120776760
18522,alertas,HAZARD,"Estación Central","San Francisco de Borja",0,"",0,alert_alert-243112352/c9d11df2-b164-4c73-ba4b-6d0ddcef420d
18523,alertas,POLICE,Santiago,"Nataniel Cox",0,"",0,alert_alert-243268191/a9eb793e-d22a-48f4-b917-4576209d7c6f
18524,alertas,HAZARD,"Estación Central","San Francisco de Borja",0,"",0,alert_alert-243132612/c0256ea8-8739-4612-b489-6b84de870aac
18525,atascos,NONE,"","Coronel Souper",0,"",0,jam_1120885998
18526,atascos,NONE,"","Río de Janeiro",0,"",0,jam_1120983038
18527,atascos,NONE,"","San Gumercindo",0,"",0,jam_1120905624
